User ID,Name,Email Address,Username,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions,team_playing,opponent,is_home,target,Year,Month,Day,Hour,Referee,team_playing_ft_goals_rolling_mean,team_playing_ht_goals_rolling_mean,team_playing_total_shots_rolling_mean,team_playing_shots_on_target_rolling_mean,team_playing_fouls_committed_rolling_mean,team_playing_corners_won_rolling_mean,team_playing_yellow_cards_rolling_mean,team_playing_red_cards_rolling_mean,opponent_ft_goals_rolling_mean,opponent_ht_goals_rolling_mean,opponent_total_shots_rolling_mean,opponent_shots_on_target_rolling_mean,opponent_fouls_committed_rolling_mean,opponent_corners_won_rolling_mean,opponent_yellow_cards_rolling_mean,opponent_red_cards_rolling_mean,target_rolling_mean,Date,company,mcap,operating margin,net debt / ebit,roe,croic,p/fcf,revenues,ev/fcf,total_score,gross margin,Year.1,Ratings,Genre,Gross,Budget,Screens,Sequel,Sentiment,Views,Likes,Dislikes,Comments,Aggregate.Followers,CustomerID,Age,Months as a Customer,Number of Products,Average Balance Feed Index,Personal Debt to Equity Ratio,Has Bad Payment Record,Marital Status,Age Youngest Child,Number of Workers in Household,Income,Payed the Personal Loan,Id,Time,Value,Unnamed: 0,Address,Zip,Price,Area,Room,Lon,Lat,image_path,height,width,image_id,bbox,area,iscrowd,ignore,segmentation,category_id,category_name,annotation_id,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,Unnamed:_0,Date,AveragePrice,Total_Volume,4046,4225,4770,Total_Bags,Small_Bags,Large_Bags,XLarge_Bags,type,year,region,still_alive,age,pericardial,fractional,epss,lvdd,wall_score,wall_index,alive_at_1,class,Species,Length1,Length2,Length3,Height,Width,Sex,binaryClass,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,Timestamp,Bid_Open,Bid_High,Bid_Low,Bid_Close,Bid_Volume,Ask_Open,Ask_High,Ask_Low,Ask_Close,Ask_Volume,Class,Sepal.Length,Sepal.Width,Petal.Length,Petal.Width,Species.1,movie,category,year.1,worldwide gross ($m),% budget recovered,critics % score,audience % score,audience vs critics % deviance,budget,domestic gross ($m),international gross ($m),opening weekend ($m),second weekend ($m),1st vs 2nd weekend drop off,% gross from opening weekend,% gross from domestic,% gross from international,% budget opening weekend,VendorID,store_and_fwd_flag,RatecodeID,passenger_count,extra,mta_tax,tolls_amount,improvement_surcharge,total_amount,trip_type,tip_amount,Speaker Number,Sex.1,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,binaryClass.1,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality
31,Christopher Davis,urobinson@example.net,urobinson,1955-09-19,Male,Randallton,2024-02-25,2025-02-24,Annual,Mastercard,Manual,Frequent,Clothing,Romance,Smartphone,Low,4.6,10,Leicester,Burnley,1,1,2020,9,20,19,L Mason,2.4,0.4,9.8,5.0,11.4,6.4,2.2,0.0,1.6,0.8,12.6,4.2,12.8,4.0,1.8,0.0,0.6,2020-09-20 19:00:00,Altair Engineering Inc.,8869714162,0.04547,-9.77683,0.03926,0.06299,68.85872,0.50838,68.40021,"Moderate Quality, Overvalued",0.81293,2014.0,6.8,2,151000000.0,85000000.0,3936.0,1,-4.0,463866.0,3400.0,152.0,987.0,1030000.0,72051047,27,0,0,0,28,0,S,0,18,37440,F,2022484408,4/1/2016 7:57:25 AM,90,31,"Churchill-laan 37 A, Amsterdam",1078 DE,800000.0,98,3,4.900342,52.346366,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear9n_(9)_03_04.jpg,512,612,990304,"[397, 384, 56, 55]",3080,0,0,[],1,mango,50,261cb4f92498ca05d5bd1a327a261d9c,424aca6872c5bab80780a8dec03b7516,12235,sao jose dos campos,SP,31,0,0,24.0,1.0,2250.0,40000.0,24.0,3747.0,MC,0.0,17.5,MALE,SELF,OWNED,10-12-1975,38.0,1,1,0,40000.0,0,40000.0,,40000.0,,,0,0,0,TIER 4,0,8.634169336533432,2018-01-14,1.1925363957026085,1248482.4309699822,19849.387473923183,1133362.99856427,181.7260842294129,1148002.840175809,321103.5614632934,121300.3891889416,5200.965363244441,conventional,2016.9904836334151,MiamiFtLauderdale,1,65.0,0,0.15,,5.05,10.0,1.0,,1.0,1,35.0,38.5,44.0,41.1,14.3,,N,6,3,sep,fri,94.3,85.1,692.3,15.9,25.4,24,3.6,0.0,0.0,2018-01-01T00:30:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,4.8,3.1,1.6,0.2,setosa,Ant-Man and the Wasp: Quantumania,Ant-Man,2023.0,476.0,190%,47%,83%,36%,250.0,213.0,263.0,104.0,32.0,-69%,21.8,44.80%,55.20%,41.60%,1,0,0,1,2,2,0.0,2,6.89,0,0.9516578757114464,Andrew,Male,-3.712,1.816,-1.171,0.647,-0.767,1.698,-0.347,0.92,0.159,-0.359,N,6.7,0.675,0.07,2.4,0.089,17.0,82.0,0.9958,3.35,0.54,10.1,5
32,Rodney Jones,zfrost@example.net,zfrost,1967-10-14,Female,Port Kimberly,2024-01-03,2025-01-02,Monthly,Mastercard,Manual,Occasional,Electronics,Horror,Tablet,Low,4.2,9,Burnley,Leicester,0,0,2020,9,20,19,L Mason,0.6,0.2,11.0,3.6,12.8,4.4,2.0,0.0,1.8,0.6,10.2,4.2,11.2,6.6,1.0,0.0,0.0,2020-09-20 19:00:00,AMAZON COM INC,2151476402347,0.09772,-0.54722,0.19243,0.09485,49.5452,1.27029,51.17142,"Average Quality, Fair Valuation",0.48406,2014.0,6.4,3,42000000.0,36000000.0,3376.0,2,-1.0,384448.0,1230.0,129.0,228.0,276750.0,72495651,60,36,0,0,49,0,M,18,14,45868,F,2022484408,4/1/2016 7:57:40 AM,90,32,"Prinseneiland 545, Amsterdam",1013 EC,1950000.0,258,4,4.887444,52.385346,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear8s_(21)_04_01.jpg,512,612,8210401,"[259, 60, 56, 57]",3192,0,0,[],1,mango,51,6f92779347724b67e44e3224f3b4cffd,bf4862777db128507e9efcc789215e9b,18130,sao roque,SP,32,0,0,26.0,0.0,1397.0,28900.0,30.0,1379.0,MO,0.0,18.0,MALE,SELF,OWNED,04-08-1960,54.0,1,1,0,,0,,,28900.0,,,2,2,0,TIER 4,0,4.542987712507781,2017-10-22,1.3907770238961088,57409.30807942647,-4901.983632476212,6070.555988297471,-225.53818683336084,11222.918585407551,-9950.335738893406,617.7341778269715,-65.66240455926479,organic,2015.0018520248025,HartfordSpringfield,1,52.0,1,0.17,17.2,5.32,14.0,1.17,,1.0,1,36.2,39.5,45.3,41.4,14.9,1.0,N,6,3,sep,mon,88.6,91.8,709.9,7.1,11.2,78,7.6,0.0,0.0,2018-01-01T00:31:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.4,3.4,1.5,0.4,setosa,Guardians of the Galaxy Vol. 3,Guardians,2023.0,845.0,338%,82%,95%,-13%,250.0,358.0,487.0,118.0,49.0,-59%,14.0,42.40%,57.60%,47.20%,1,0,0,1,2,2,0.0,2,8.76,0,0.9001613499442714,Andrew,Male,-3.74,1.832,-1.384,1.587,0.049,1.642,-0.516,0.707,-0.169,-0.522,N,6.9,0.685,0.0,2.5,0.105,22.0,37.0,0.9966,3.46,0.57,10.6,6
33,Cheryl Johnson,louis25@example.com,louis25,1995-03-28,Male,Lisaton,2024-01-22,2025-01-21,Monthly,Mastercard,Manual,Frequent,Clothing,Drama,Smartphone,Low,4.3,4,Aston Villa,Sheffield United,1,1,2020,9,21,18,G Scott,2.4,1.2,14.0,5.2,13.0,5.6,2.6,0.0,1.0,0.2,14.4,5.2,15.2,4.6,2.8,0.2,0.8,2020-09-21 18:00:00,Amcor plc,14294444367,0.09934,5.1055,0.19359,0.11735,21.1775,0.0676,32.20227,"Low Quality, Overvalued",0.20118,2014.0,6.3,1,55900000.0,70000000.0,,1,0.0,9149892.0,26427.0,1342.0,5278.0,395500.0,75885600,43,48,3,100,43,0,S,15,9,42356,T,2022484408,4/1/2016 7:57:55 AM,91,33,"Van Tuyll van Serooskerkenweg 86 H, Amsterdam",1076 JP,735000.0,83,3,4.86109,52.344643,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear8s_(21)_04_01.jpg,512,612,8210401,"[302, 37, 45, 50]",2250,0,0,[],1,mango,52,2d5831cb2dff7cdefba62e950ae3dc7b,e9dd12dca17352644a959d9dea133935,42800,camacari,BA,33,0,0,23.0,0.0,1614.0,28900.0,24.0,1379.0,MO,0.0,17.0,MALE,SELF,OWNED,20-08-1981,33.0,3,2,0,,0,,,28900.0,,,2,1,0,TIER 4,0,4.385159318064473,2016-03-27,1.194310668154793,181184.7365237644,-4069.481930870451,-20157.47484214557,2351.384242994892,12941.163872001423,3143.364381008808,22273.4334714505,60.24145992112277,organic,2016.0075657728985,Pittsburgh,1,,0,,12.0,,6.0,3.0,,3.0,1,37.4,41.0,45.9,40.6,14.7,0.0,N,6,3,sep,fri,88.6,69.7,706.8,5.8,20.6,37,1.8,0.0,0.0,2018-01-01T00:32:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.2,4.1,1.5,0.1,setosa,The Marvels,Unique,2023.0,503.0,201%,57%,73%,-16%,250.0,215.0,288.0,81.0,27.0,-67%,16.1,42.70%,57.30%,32.40%,1,0,0,1,2,2,0.0,2,8.76,0,0.9001613499442714,Andrew,Male,-2.859,1.627,-1.14,0.769,-0.948,1.39,-0.608,0.956,-0.204,-0.727,N,8.3,0.655,0.12,2.3,0.083,15.0,113.0,0.9966,3.17,0.66,9.8,5
34,Whitney Underwood,ujones@example.com,ujones,2002-07-23,Female,New Jenniferport,2024-03-30,2025-03-30,Annual,Mastercard,Auto-renew,Regular,Electronics,Horror,Smartphone,Low,4.5,10,Sheffield United,Aston Villa,0,0,2020,9,21,18,G Scott,0.4,0.0,8.6,3.0,11.6,5.4,1.2,0.2,1.4,0.4,13.4,5.2,7.0,5.8,1.4,0.0,0.0,2020-09-21 18:00:00,AMEDISYS INC,2947601790,0.09001,0.65312,0.06909,0.1697,14.47375,0.1881,15.85665,"Low Quality, Overvalued",0.20955,2014.0,6.8,3,28800000.0,27000000.0,2781.0,1,0.0,522630.0,1248.0,153.0,227.0,147000.0,73535098,59,48,0,0,44,0,M,13,7,51527,F,2022484408,4/1/2016 7:58:00 AM,94,34,"Vondelstraat 51 hs, Amsterdam",1054 GJ,3925000.0,319,7,4.875471,52.361571,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear8s_(21)_04_01.jpg,512,612,8210401,"[341, 57, 52, 60]",3120,0,0,[],1,mango,53,b2bed119388167a954382cca36c4777f,e079b18794454de9d2be5c12b4392294,27525,resende,RJ,34,0,0,27.0,0.0,1832.0,37900.0,30.0,1379.0,MC,0.0,18.0,MALE,SELF,OWNED,01-01-1974,40.0,1,1,0,,0,,,37900.0,,,0,0,0,TIER 4,0,28.031697009804752,2015-01-04,1.951661359511631,8234.97551327253,2575.732704949384,15876.767218494471,1031.1372908487429,42794.12965715927,-1856.584257084235,363.7933370353103,27.68516629275996,organic,2016.0023675559828,NewOrleansMobile,0,47.0,0,0.4,5.12,3.1,12.0,1.0,,27.0,1,38.0,41.0,46.5,37.9,13.7,,N,6,3,sep,sun,91.7,75.6,718.3,7.8,17.7,39,3.6,0.0,0.0,2018-01-01T00:33:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.5,4.2,1.4,0.2,setosa,Spider-Man: Across the Spider-Verse,Spider-Man,2023.0,680.0,681%,96%,94%,2%,100.0,380.0,300.0,120.0,52.0,-57%,17.6,55.90%,44.10%,120.00%,1,0,0,1,2,2,0.0,2,19.56,0,1.449269160281279,Andrew,Male,-3.624,0.305,-0.708,1.758,-0.194,1.675,-0.273,0.561,-0.577,-0.843,P,6.9,0.605,0.12,10.7,0.073,40.0,83.0,0.9993,3.45,0.52,9.4,6
35,Cheryl Bradley,jesseforbes@example.org,jesseforbes,1933-05-11,Male,New Jason,2024-04-05,2025-04-05,Annual,Mastercard,Manual,Occasional,Electronics,Action,Smartphone,Low,3.8,6,Wolves,Man City,1,0,2020,9,21,20,A Marriner,1.0,0.4,10.6,3.0,10.2,4.2,0.8,0.0,1.4,0.6,12.2,4.4,9.8,5.8,1.6,0.0,0.6,2020-09-21 20:00:00,AMERICAN EAGLE OUTFITTERS INC,3347668304,0.08014,2.61008,0.14639,0.10696,11.61459,0.24035,15.24421,"Low Quality, Overvalued",0.39179,2014.0,5.8,8,86200000.0,35000000.0,3154.0,3,0.0,3287020.0,7698.0,446.0,1122.0,17064000.0,75456268,32,48,0,0,40,0,M,10,8,38551,F,2022484408,4/1/2016 7:58:05 AM,95,35,"Kinkerstraat 215 D, Amsterdam",1053 DS,475000.0,74,3,4.865792,52.365372,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear8s_(21)_04_01.jpg,512,612,8210401,"[336, 108, 55, 57]",3135,0,0,[],1,mango,54,469634941c27cd844170935a3cf60b95,ef07ba9aa5226f77264ffa5762b2280b,81750,curitiba,PR,35,0,0,32.0,0.0,2763.0,63350.0,36.0,1379.0,MC,0.0,19.0,MALE,SELF,RENT,20-05-1983,31.0,14,10,3,94000.0,0,,94000.0,63350.0,29.0,34.0,1,0,0,TIER 4,0,33.22640116383171,2015-09-13,1.0920392851151373,465600.2594872604,-13076.178685066629,60041.91532450878,583.5180839888403,13532.362402788684,9472.199761966403,-1015.5733992764052,-62.30391937162084,conventional,2015.0204221017025,SouthCarolina,0,63.0,0,,10.0,,14.0,1.17,0.0,35.0,2,23.6,26.0,28.7,29.2,14.8,,P,6,3,sep,mon,91.8,78.5,724.3,9.2,21.2,32,2.7,0.0,0.0,2018-01-01T00:34:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,4.9,3.1,1.5,0.2,setosa,Deadpool,Deadpool,2016.0,783.0,1350%,85%,90%,5%,58.0,363.0,420.0,132.4,56.5,-57%,0.1691,46.36%,53.64%,228.28%,1,0,0,1,2,2,0.0,2,8.76,0,0.9001613499442714,Andrew,Male,-3.062,0.351,-1.071,1.061,-0.355,1.99,-0.21,0.796,-0.358,-0.299,N,5.2,0.32,0.25,1.8,0.103,13.0,50.0,0.9957,3.38,0.55,9.2,5
36,Carrie Smith,scottjohn@example.com,scottjohn,1991-07-03,Female,Clineshire,2024-01-17,2025-01-16,Monthly,Mastercard,Manual,Occasional,Books,Comedy,Tablet,High,4.8,10,Man City,Wolves,0,1,2020,9,21,20,A Marriner,1.6,1.0,16.0,5.6,10.8,7.0,1.8,0.0,1.6,0.4,9.2,4.0,9.8,4.6,1.6,0.0,0.4,2020-09-21 20:00:00,AMERICAN PUBLIC EDUCATION INC,339362916,0.05605,-2.01184,0.03453,0.06315,11.1487,1.25551,8.91151,"Average Quality, Fair Valuation",0.5193,2014.0,5.8,2,38900000.0,13000000.0,3230.0,1,0.0,1488038.0,2571.0,553.0,643.0,88586.0,72858388,45,48,0,0,43,0,S,12,10,73024,F,2022484408,4/1/2016 7:58:10 AM,96,36,"Oldengaarde 116, Amsterdam",1083 TL,275000.0,31,2,4.883566,52.330963,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear8s_(21)_04_01.jpg,512,612,8210401,"[448, 7, 62, 49]",3038,0,0,[],1,mango,55,df0aa5b8586495e0ddf6b601122e43a1,85d234692f7bee8d6fea586e237334b6,13175,sumare,SP,36,0,2,24.0,4.0,2172.0,38900.0,24.0,1379.0,MC,0.0,17.0,MALE,SELF,OWNED,20-05-1988,26.0,1,1,0,,0,,,38900.0,,,0,0,0,TIER 4,0,34.24522951598183,2015-03-29,0.9707825625654218,3519778.71564924,2630066.221730253,501676.3078833758,18529.98298535697,934239.6859918596,82020.36424932024,86768.06447118043,6374.251169764223,conventional,2015.998424323244,Northeast,0,61.0,0,0.61,13.1,4.07,13.0,1.625,0.0,26.0,2,24.1,26.5,29.3,27.8,14.5,,P,6,3,sep,tue,90.3,80.7,730.2,6.3,18.2,62,4.5,0.0,0.0,2018-01-01T00:35:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.0,3.2,1.2,0.2,setosa,Deadpool 2,Deadpool,2018.0,786.0,714%,84%,85%,1%,110.0,324.0,462.0,125.5,43.5,-65%,0.1597,41.22%,58.78%,114.09%,1,0,0,1,2,2,0.0,2,30.8,0,1.0986122886681098,Andrew,Male,-2.081,1.05,-1.778,0.411,-0.518,1.46,-0.576,0.735,-0.866,-0.172,N,7.8,0.645,0.0,5.5,0.086,5.0,18.0,0.9986,3.4,0.55,9.6,6
37,Ryan Nunez,silvamichael@example.org,silvamichael,1944-10-26,Female,Jacquelinefurt,2024-02-16,2025-02-15,Monthly,Visa,Auto-renew,Frequent,Books,Horror,Smart TV,Medium,4.1,6,Brighton,Man United,1,0,2020,9,26,12,C Kavanagh,1.8,0.8,15.0,4.0,13.4,5.4,1.6,0.4,2.2,1.0,7.0,3.0,14.2,3.2,1.6,0.0,0.2,2020-09-26 12:00:00,AMERIPRISE FINANCIAL INC,54576514249,0.27929,-11.43384,0.61446,0.04331,7.02084,0.35347,-0.33601,"Good Quality, Fair Valuation",0.3387,2014.0,7.9,1,100000000.0,178000000.0,3490.0,1,0.0,15568277.0,29251.0,1730.0,6439.0,5610000.0,70357239,67,12,0,0,71,0,S,40,10,33928,F,2022484408,4/1/2016 7:58:25 AM,96,37,"Rustenburgerstraat 154 2, Amsterdam",1073 GJ,375000.0,47,2,4.899509,52.352717,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear8s_(21)_04_01.jpg,512,612,8210401,"[453, 45, 47, 60]",2820,0,0,[],1,mango,56,41c8f4b570869791379a925899a6af8a,fe3634ccefbcdb0537b45fd589e32e8e,7170,guarulhos,SP,37,0,2,24.0,2.0,2964.0,56900.0,24.0,1898.0,MC,0.0,12.5,MALE,SELF,OWNED,07-11-1992,21.0,3,3,0,25000.0,0,25000.0,,56900.0,,,0,0,0,TIER 4,0,33.61900558644301,2016-10-30,1.68044864907031,-17184.387029941638,5570.031073656464,-7044.035669779101,1088.0997617423377,-8452.78388073226,8785.820802516686,-1296.7986300435716,-173.6983438369639,organic,2016.997232150614,Boise,0,63.0,1,,,5.31,5.0,1.0,0.0,16.0,2,25.6,28.0,30.8,28.5,15.2,,P,6,3,oct,tue,90.6,35.4,669.1,6.7,21.7,24,4.5,0.0,0.0,2018-01-01T00:36:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.5,3.5,1.3,0.2,setosa,,,,,,,,,,,,,,,,,,,1,0,0,5,2,2,0.0,2,6.96,0,0.7701082216960737,Andrew,Male,-2.289,1.845,-1.616,0.987,-0.876,1.044,-0.549,0.196,-0.07,-0.814,N,7.8,0.6,0.14,2.4,0.086,3.0,15.0,0.9975,3.42,0.6,10.8,6
38,John Wood,maxwellanthony@example.net,maxwellanthony,1975-07-23,Female,North Jerry,2024-01-23,2025-01-22,Annual,Amex,Manual,Frequent,Clothing,Romance,Tablet,Medium,4.5,7,Man United,Brighton,0,1,2020,9,26,12,C Kavanagh,1.8,0.6,13.4,5.4,12.6,5.6,2.0,0.2,2.4,1.4,13.4,4.6,10.6,4.0,1.6,0.0,0.4,2020-09-26 12:00:00,AMETEK INC/,44748783773,0.25405,1.1052,0.13945,0.12598,26.54644,0.33834,27.71466,"Moderate Quality, Overvalued",0.35406,2014.0,6.3,3,23400000.0,20000000.0,2800.0,1,1.0,11850723.0,24226.0,1343.0,2577.0,21500.0,75988381,27,0,0,0,32,0,M,1,8,39083,F,2022484408,4/1/2016 7:58:30 AM,97,38,"J.J. Cremerplein 24 II, Amsterdam",1054 TL,570000.0,63,3,4.85856,52.359929,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear8s_(21)_04_01.jpg,512,612,8210401,"[477, 54, 50, 59]",2950,0,0,[],1,mango,57,54f755c3fd2709231f9964a1430c5218,40febde16f4718a5def537786473b0be,93415,novo hamburgo,RS,38,0,1,24.0,2.0,1940.0,34900.0,24.0,1377.0,MC,0.0,16.7,MALE,SAL,OWNED,01-01-1993,21.0,1,1,0,,0,,,34900.0,,,6,6,3,TIER 4,0,2.139153401920126,2017-10-22,1.2941658583374591,355476.6844482557,82071.08798654858,8934.70295336777,26479.77118676839,130552.64657791398,61528.98755647951,32938.49624647348,170.0927289807097,conventional,2015.023633569588,Albany,1,65.0,0,0.06,23.6,,21.5,2.15,1.0,1.0,2,28.5,31.0,34.0,31.6,19.3,,N,7,4,oct,fri,90.0,41.5,682.6,8.7,11.3,60,5.4,0.0,0.0,2018-01-01T00:37:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,4.9,3.6,1.4,0.1,setosa,,,,,,,,,,,,,,,,,,,1,0,0,5,2,2,0.0,2,7.88,0,0.947789398933526,Andrew,Male,-2.724,2.067,-1.142,0.923,-1.157,1.17,-0.276,0.172,-0.008,-0.649,N,8.1,0.38,0.28,2.1,0.066,13.0,30.0,0.9968,3.23,0.73,9.7,7
39,Rachel Holmes,maryjones@example.com,maryjones,1955-07-06,Female,Port Benjaminfort,2024-03-25,2025-03-25,Monthly,Visa,Auto-renew,Occasional,Electronics,Documentary,Tablet,High,3.2,8,Crystal Palace,Everton,1,0,2020,9,26,15,K Friend,1.2,0.8,6.4,2.0,13.2,4.8,1.8,0.0,1.6,0.4,13.8,4.6,13.6,6.2,1.6,0.2,0.4,2020-09-26 15:00:00,"AMKOR TECHNOLOGY, INC.",6257029992,0.07184,-0.73971,0.08718,0.10383,14.51855,0.71746,14.11542,"Moderate Quality, Overvalued",0.14993,2014.0,5.7,1,8690.0,4500000.0,,1,0.0,735551.0,636.0,98.0,92.0,1060000.0,74181912,62,36,4,254,69,0,M,41,4,32581,F,2022484408,4/1/2016 7:58:35 AM,99,39,"Oostenburgergracht 41 A, Amsterdam",1018 NB,375000.0,43,2,4.921855,52.368922,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear10s_(1)_04_03.jpg,512,612,1010403,"[192, 74, 39, 54]",2106,0,0,[],1,mango,58,4c06b42fbf7b97ab10779cda5549cd1c,07d190f123147d9e89d4b922543d7948,65075,sao luis,MA,39,0,0,32.0,0.0,1655.0,42400.0,36.0,1379.0,MC,0.0,13.5,MALE,SELF,OWNED,10-06-1983,31.0,6,2,4,25465.0,0,,25465.0,42400.0,35.0,40.0,1,1,1,TIER 4,0,44.29388832280421,2017-04-30,1.3179007644743348,1283670.7492406275,74336.05249308112,120127.75668299092,17795.233234464285,54920.67354846184,36644.90423053224,1335.9026686659206,-159.34608921817463,conventional,2015.020099738001,Charlotte,0,68.0,0,0.51,,3.88,15.0,1.67,0.0,19.0,2,33.7,36.4,39.6,29.7,16.6,0.0,N,7,3,oct,sat,90.6,43.7,686.9,6.7,17.8,27,4.0,0.0,0.0,2018-01-01T00:38:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,4.4,3.0,1.3,0.2,setosa,,,,,,,,,,,,,,,,,,,1,0,0,1,2,2,0.0,2,8.76,0,0.9001613499442714,Andrew,Male,-3.015,2.232,-0.899,0.574,-1.331,0.546,0.61,-0.452,0.035,-0.156,N,5.7,1.13,0.09,1.5,0.172,7.0,19.0,0.994,3.5,0.48,9.8,4
40,Terry Powell,reyesjennifer@example.com,reyesjennifer,1981-03-19,Female,Port Danielle,2024-02-04,2025-02-03,Annual,Visa,Auto-renew,Occasional,Clothing,Documentary,Tablet,Low,4.2,5,Everton,Crystal Palace,0,1,2020,9,26,15,K Friend,2.8,1.4,12.8,5.4,11.8,5.0,1.0,0.2,1.4,0.8,11.2,4.2,13.0,5.6,1.4,0.2,0.8,2020-09-26 15:00:00,"Amphastar Pharmaceuticals, Inc.",2097312107,0.29612,1.61586,0.21675,0.1617,12.42008,1.38609,14.39277,"High Quality, Fair Valuation",0.52981,2014.0,7.1,9,1210000.0,24000000.0,66.0,1,6.0,6685088.0,8369.0,467.0,1580.0,13720000.0,70403133,29,48,4,129,34,0,S,4,14,37896,F,2022484408,4/1/2016 7:58:40 AM,102,40,"C.J.K. van Aalststraat 94 PP, Amsterdam",1019 JX,895000.0,163,6,4.93704,52.373016,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear10s_(1)_04_03.jpg,512,612,1010403,"[248, 82, 41, 49]",2009,0,0,[],1,mango,59,b6368ca0f56d4632f44d58ca431487b2,dd992305cba295d997f263dbdf4e8c2e,88104,sao jose,SC,40,0,0,32.0,1.0,2026.0,46900.0,36.0,1680.0,MC,0.0,18.5,MALE,SELF,OWNED,19-02-1980,34.0,1,1,0,,0,,,46900.0,,,0,0,0,TIER 4,0,21.356484532477705,2017-11-05,1.8192147929834293,-11018.082811596418,-10896.596861620144,7987.731524383782,1349.9688656149283,-9120.42346110306,-1426.5433646378417,-284.125758634548,-21.431436779713028,organic,2017.007012089509,Orlando,0,80.0,0,0.41,5.4,4.36,,1.0,,31.0,2,37.3,40.0,43.5,28.4,15.0,,N,4,4,mar,tue,88.1,25.7,67.6,3.8,14.1,43,2.7,0.0,0.0,2018-01-01T00:39:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.1,3.4,1.5,0.2,setosa,,,,,,,,,,,,,,,,,,,1,0,0,1,2,2,0.0,2,8.84,0,1.1118575154181305,Andrew,Male,-3.559,2.126,-0.445,1.053,-1.765,0.349,0.546,0.321,0.443,-0.118,N,7.3,0.45,0.36,5.9,0.074,12.0,87.0,0.9978,3.33,0.83,10.5,5
